!CSV A.01.01,,,,,,,,,,,,
!Ceyear Technologies,3672E,ZFL00040,2.1.5,,,,,,,,,
!Date:,2022/6/12 12:11,,,,,,,,,,,
!Source:,GCA Sweep Data,,,,,,,,,,,
,,,,,,,,,,,,
Calibration State:,ON,,,,,,,,,,,
Num Freq Points: ,101,,,,,,,,,,,
Num Iterations: ,30,,,,,,,,,,,
,,,,,,,,,,,,
Frequncy,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2
4.56E+09,-4.177741,54.342092,-10.3654,-15.585567,3.70784,131.497269,10.636079,-3.95361,3.437161,151.036445,0,0
4.56E+09,-4.177741,54.342092,-9.851875,-14.333877,4.192348,132.701422,10.636079,-3.95361,3.408144,150.988908,0,0
4.56E+09,-4.177741,54.342092,-9.335498,-13.084598,4.694013,133.919044,10.636079,-3.95361,3.393432,150.957252,0,0
4.56E+09,-4.177741,54.342092,-8.820649,-11.815264,5.154654,135.128293,10.636079,-3.95361,3.339224,150.897166,0,0
4.56E+09,-4.177741,54.342092,-8.302123,-10.43992,5.63338,136.452136,10.636079,-3.95361,3.299424,150.845666,0,0
4.56E+09,-4.177741,54.342092,-7.786716,-9.113913,6.114156,137.732982,10.636079,-3.95361,3.264793,150.800504,0,0
4.56E+09,-4.177741,54.342092,-7.268479,-7.818018,6.564307,138.960989,10.636079,-3.95361,3.196707,150.732616,0,0
4.56E+09,-4.177741,54.342092,-6.750796,-6.431422,7.023175,140.292679,10.636079,-3.95361,3.137892,150.677711,0,0
4.56E+09,-4.177741,54.342092,-6.231326,-4.981393,7.498084,141.685703,10.636079,-3.95361,3.093332,150.620705,0,0
4.56E+09,-4.177741,54.342092,-5.713234,-3.56828,7.923816,143.039495,10.636079,-3.95361,3.000971,150.561384,0,0
4.56E+09,-4.177741,54.342092,-5.192887,-2.194471,8.358721,144.349229,10.636079,-3.95361,2.915529,150.49731,0,0
4.56E+09,-4.177741,54.342092,-4.674739,-0.660329,8.799423,145.826323,10.636079,-3.95361,2.838084,150.440261,0,0
4.56E+09,-4.177741,54.342092,-4.155035,0.805491,9.195341,147.234384,10.636079,-3.95361,2.714297,150.382503,0,0
4.56E+09,-4.177741,54.342092,-3.637494,2.287074,9.587176,148.658231,10.636079,-3.95361,2.588591,150.324766,0,0
4.56E+09,-4.177741,54.342092,-3.121221,3.775304,9.979219,150.104857,10.636079,-3.95361,2.464361,150.283162,0,0
4.56E+09,-4.177741,54.342092,-2.604004,5.25692,10.327195,151.542677,10.636079,-3.95361,2.29512,150.239366,0,0
4.56E+09,-4.177741,54.342092,-2.089567,6.768159,10.659371,153.019512,10.636079,-3.95361,2.112859,150.204963,0,0
4.56E+09,-4.177741,54.342092,-1.573659,8.360173,10.992869,154.594857,10.636079,-3.95361,1.93045,150.188293,0,0
4.56E+09,-4.177741,54.342092,-1.061553,9.864732,11.277875,156.085301,10.636079,-3.95361,1.703349,150.174178,0,0
4.56E+09,-4.177741,54.342092,-0.548821,11.392105,11.556548,157.627357,10.636079,-3.95361,1.469291,150.188862,0,0
4.56E+09,-4.177741,54.342092,-0.039905,13.001314,11.814267,159.257622,10.636079,-3.95361,1.218093,150.209919,0,0
4.56E+09,-4.177741,54.342092,0.46816,14.602983,12.035041,160.906238,10.636079,-3.95361,0.930802,150.256865,0,0
4.56E+09,-4.177741,54.342092,0.973474,16.167824,12.234568,162.536797,10.636079,-3.95361,0.625015,150.322582,0,0
4.56E+09,-4.177741,54.342092,1.477652,17.767614,12.417299,164.214595,10.636079,-3.95361,0.303568,150.40059,0,0
4.56E+09,-4.177741,54.342092,1.978635,19.407295,12.560507,165.938456,10.636079,-3.95361,-0.054207,150.48477,0,0
4.56E+09,-4.177741,54.342092,2.478823,21.141251,12.690061,167.763671,10.636079,-3.95361,-0.42484,150.576029,0,0
4.56E+09,-4.177741,54.342092,2.975828,22.819626,12.809951,169.530525,10.636079,-3.95361,-0.801955,150.664509,0,0
4.56E+09,-4.177741,54.342092,3.47038,24.460449,12.903778,171.251227,10.636079,-3.95361,-1.202681,150.744387,0,0
4.56E+09,-4.177741,54.342092,3.964424,26.233756,12.993982,173.097603,10.636079,-3.95361,-1.606521,150.817456,0,0
4.56E+09,-4.177741,54.342092,4.454648,27.90555,13.073931,174.833731,10.636079,-3.95361,-2.016795,150.88179,0,0
4.60E+09,-4.496996,-109.60017,-10.357064,-158.701934,3.671978,-11.976114,10.955511,-160.062278,3.073531,-53.211902,0,0
4.60E+09,-4.496996,-109.60017,-9.841976,-157.45144,4.171915,-10.763346,10.955511,-160.062278,3.05838,-53.249629,0,0
4.60E+09,-4.496996,-109.60017,-9.327659,-156.115031,4.627157,-9.491717,10.955511,-160.062278,2.999306,-53.314408,0,0
4.60E+09,-4.496996,-109.60017,-8.810819,-154.839697,5.1041,-8.262134,10.955511,-160.062278,2.959408,-53.360159,0,0
4.60E+09,-4.496996,-109.60017,-8.294111,-153.520138,5.587775,-7.007954,10.955511,-160.062278,2.926375,-53.425538,0,0
4.60E+09,-4.496996,-109.60017,-7.776656,-152.156512,6.035361,-5.706439,10.955511,-160.062278,2.856506,-53.48765,0,0
4.60E+09,-4.496996,-109.60017,-7.260417,-150.812504,6.496056,-4.427782,10.955511,-160.062278,2.800962,-53.552999,0,0
4.60E+09,-4.496996,-109.60017,-6.741843,-149.516851,6.957946,-3.189875,10.955511,-160.062278,2.744278,-53.610746,0,0
4.60E+09,-4.496996,-109.60017,-6.223451,-148.159766,7.384814,-1.908204,10.955511,-160.062278,2.652755,-53.68616,0,0
4.60E+09,-4.496996,-109.60017,-5.7047,-146.722075,7.805791,-0.535162,10.955511,-160.062278,2.554981,-53.75081,0,0
4.60E+09,-4.496996,-109.60017,-5.184853,-145.291888,8.245103,0.840514,10.955511,-160.062278,2.474445,-53.80532,0,0
4.60E+09,-4.496996,-109.60017,-4.666629,-143.870214,8.626267,2.19557,10.955511,-160.062278,2.337386,-53.871938,0,0
4.60E+09,-4.496996,-109.60017,-4.147506,-142.421016,9.01267,3.59325,10.955511,-160.062278,2.204664,-53.923457,0,0
4.60E+09,-4.496996,-109.60017,-3.630067,-140.908472,9.388688,5.055849,10.955511,-160.062278,2.063244,-53.973402,0,0
4.60E+09,-4.496996,-109.60017,-3.111871,-139.467821,9.723695,6.467093,10.955511,-160.062278,1.880054,-54.002809,0,0
4.60E+09,-4.496996,-109.60017,-2.596065,-137.944561,10.051655,7.966423,10.955511,-160.062278,1.69221,-54.026738,0,0
4.60E+09,-4.496996,-109.60017,-2.07973,-136.386849,10.372275,9.517551,10.955511,-160.062278,1.496494,-54.033322,0,0
4.60E+09,-4.496996,-109.60017,-1.56556,-134.822727,10.652078,11.09057,10.955511,-160.062278,1.262126,-54.024426,0,0
4.60E+09,-4.496996,-109.60017,-1.051664,-133.306801,10.924184,12.632238,10.955511,-160.062278,1.020337,-53.998684,0,0
4.60E+09,-4.496996,-109.60017,-0.540508,-131.708955,11.178187,14.275362,10.955511,-160.062278,0.763184,-53.953405,0,0
4.60E+09,-4.496996,-109.60017,-0.030093,-130.113604,11.392783,15.936366,10.955511,-160.062278,0.467365,-53.887752,0,0
4.60E+09,-4.496996,-109.60017,0.47645,-128.608437,11.595734,17.526872,10.955511,-160.062278,0.163772,-53.802413,0,0
4.60E+09,-4.496996,-109.60017,0.982244,-126.967672,11.775322,19.276752,10.955511,-160.062278,-0.162433,-53.693298,0,0
4.60E+09,-4.496996,-109.60017,1.487186,-125.388915,11.92226,20.981136,10.955511,-160.062278,-0.520437,-53.56767,0,0
4.60E+09,-4.496996,-109.60017,1.988094,-123.721154,12.048986,22.782203,10.955511,-160.062278,-0.894619,-53.434365,0,0
4.60E+09,-4.496996,-109.60017,2.487883,-122.050227,12.166729,24.583342,10.955511,-160.062278,-1.276665,-53.304153,0,0
4.60E+09,-4.496996,-109.60017,2.984664,-120.430058,12.256184,26.326473,10.955511,-160.062278,-1.683991,-53.181191,0,0
4.60E+09,-4.496996,-109.60017,3.481323,-118.73687,12.340349,28.141757,10.955511,-160.062278,-2.096485,-53.059095,0,0
4.60E+09,-4.496996,-109.60017,3.973152,-117.042319,12.417131,29.952063,10.955511,-160.062278,-2.511532,-52.94334,0,0
4.60E+09,-4.496996,-109.60017,4.464388,-115.259622,12.478636,31.832936,10.955511,-160.062278,-2.941263,-52.845164,0,0
4.64E+09,-3.442924,103.020385,-10.636206,131.730416,3.46094,-81.544897,9.409153,54.404018,4.687993,92.320669,0,0
4.64E+09,-3.442924,103.020385,-10.120677,132.989159,3.934876,-80.341884,9.409153,54.404018,4.646399,92.264938,0,0
4.64E+09,-3.442924,103.020385,-9.603655,134.262317,4.420503,-79.112147,9.409153,54.404018,4.615004,92.221518,0,0
4.64E+09,-3.442924,103.020385,-9.087497,135.493166,4.9232,-77.920593,9.409153,54.404018,4.601544,92.182223,0,0
4.64E+09,-3.442924,103.020385,-8.569368,136.891013,5.388294,-76.58522,9.409153,54.404018,4.548508,92.119749,0,0
4.64E+09,-3.442924,103.020385,-8.052986,138.278486,5.869138,-75.237104,9.409153,54.404018,4.512971,92.080392,0,0
4.64E+09,-3.442924,103.020385,-7.533981,139.672214,6.358356,-73.895856,9.409153,54.404018,4.483183,92.027912,0,0
4.64E+09,-3.442924,103.020385,-7.016066,141.038304,6.818337,-72.591072,9.409153,54.404018,4.425249,91.966606,0,0
4.64E+09,-3.442924,103.020385,-6.496362,142.508306,7.28311,-71.18051,9.409153,54.404018,4.370318,91.907166,0,0
4.64E+09,-3.442924,103.020385,-5.977784,144.000311,7.765579,-69.734397,9.409153,54.404018,4.334209,91.861274,0,0
4.64E+09,-3.442924,103.020385,-5.456954,145.460456,8.208759,-68.351023,9.409153,54.404018,4.25656,91.784502,0,0
4.64E+09,-3.442924,103.020385,-4.93934,146.865331,8.657912,-67.00762,9.409153,54.404018,4.188099,91.723031,0,0
4.64E+09,-3.442924,103.020385,-4.420472,148.353647,9.112375,-65.577333,9.409153,54.404018,4.123693,91.665002,0,0
4.64E+09,-3.442924,103.020385,-3.903663,149.847889,9.523454,-64.167785,9.409153,54.404018,4.017964,91.580308,0,0
4.64E+09,-3.442924,103.020385,-3.388151,151.342956,9.941089,-62.745586,9.409153,54.404018,3.920087,91.50744,0,0
4.64E+09,-3.442924,103.020385,-2.871794,152.916728,10.354025,-61.24055,9.409153,54.404018,3.816666,91.438704,0,0
4.64E+09,-3.442924,103.020385,-2.357102,154.527397,10.726643,-59.712702,9.409153,54.404018,3.674592,91.355883,0,0
4.64E+09,-3.442924,103.020385,-1.84345,156.064899,11.09185,-58.251178,9.409153,54.404018,3.526147,91.279905,0,0
4.64E+09,-3.442924,103.020385,-1.332581,157.602836,11.449806,-56.780022,9.409153,54.404018,3.373233,91.213124,0,0
4.64E+09,-3.442924,103.020385,-0.823112,159.158343,11.758956,-55.292548,9.409153,54.404018,3.172915,91.145091,0,0
4.64E+09,-3.442924,103.020385,-0.316716,160.742295,12.06038,-53.762,9.409153,54.404018,2.967942,91.091688,0,0
4.64E+09,-3.442924,103.020385,0.189417,162.329978,12.344018,-52.213605,9.409153,54.404018,2.745448,91.052399,0,0
4.64E+09,-3.442924,103.020385,0.691647,164.018606,12.582904,-50.553492,9.409153,54.404018,2.482104,91.023885,0,0
4.64E+09,-3.442924,103.020385,1.193075,165.577524,12.801879,-48.997859,9.409153,54.404018,2.19965,91.020598,0,0
4.64E+09,-3.442924,103.020385,1.69079,167.247441,12.996626,-47.314489,9.409153,54.404018,1.896682,91.034052,0,0
4.64E+09,-3.442924,103.020385,2.187014,169.0056,13.154562,-45.532315,9.409153,54.404018,1.558394,91.058067,0,0
4.64E+09,-3.442924,103.020385,2.681593,170.683341,13.295821,-43.824593,9.409153,54.404018,1.205075,91.088048,0,0
4.64E+09,-3.442924,103.020385,3.173892,172.416624,13.428477,-42.061281,9.409153,54.404018,0.845432,91.118077,0,0
4.64E+09,-3.442924,103.020385,3.664788,174.130398,13.532446,-40.317174,9.409153,54.404018,0.458504,91.14841,0,0
4.64E+09,-3.442924,103.020385,4.152515,175.959653,13.630999,-38.460747,9.409153,54.404018,0.06933,91.175583,0,0
4.68E+09,-5.046178,97.602721,-10.230681,131.749181,3.793405,-82.104206,9.804288,48.005215,4.219798,98.141398,0,0
4.68E+09,-5.046178,97.602721,-9.715836,133.068276,4.277457,-80.819435,9.804288,48.005215,4.189004,98.107074,0,0
4.68E+09,-5.046178,97.602721,-9.199118,134.40279,4.775645,-79.532467,9.804288,48.005215,4.170475,98.059528,0,0
4.68E+09,-5.046178,97.602721,-8.682765,135.656679,5.241451,-78.314497,9.804288,48.005215,4.119928,98.023608,0,0
4.68E+09,-5.046178,97.602721,-8.166259,137.021038,5.709644,-76.988193,9.804288,48.005215,4.071614,97.985553,0,0
4.68E+09,-5.046178,97.602721,-7.648051,138.368333,6.197592,-75.681514,9.804288,48.005215,4.041355,97.944937,0,0
4.68E+09,-5.046178,97.602721,-7.130458,139.687741,6.64506,-74.407384,9.804288,48.005215,3.97123,97.899659,0,0
4.68E+09,-5.046178,97.602721,-6.610946,141.040477,7.107233,-73.094054,9.804288,48.005215,3.91389,97.860254,0,0
4.68E+09,-5.046178,97.602721,-6.092468,142.439882,7.576664,-71.726826,9.804288,48.005215,3.864844,97.828076,0,0
4.68E+09,-5.046178,97.602721,-5.57188,143.828763,8.001685,-70.376153,9.804288,48.005215,3.769276,97.789869,0,0
4.68E+09,-5.046178,97.602721,-5.053199,145.30024,8.436893,-68.933304,9.804288,48.005215,3.685805,97.76124,0,0
4.68E+09,-5.046178,97.602721,-4.533439,146.796403,8.875409,-67.455503,9.804288,48.005215,3.60456,97.742879,0,0
4.68E+09,-5.046178,97.602721,-4.014996,148.281666,9.268222,-65.978923,9.804288,48.005215,3.47893,97.734196,0,0
4.68E+09,-5.046178,97.602721,-3.495931,149.720836,9.661882,-64.537882,9.804288,48.005215,3.353525,97.736067,0,0
4.68E+09,-5.046178,97.602721,-2.979714,151.214037,10.054395,-63.029809,9.804288,48.005215,3.229821,97.750938,0,0
4.68E+09,-5.046178,97.602721,-2.464206,152.764448,10.396616,-61.459142,9.804288,48.005215,3.056534,97.771195,0,0
4.68E+09,-5.046178,97.602721,-1.948786,154.346843,10.732963,-59.829758,9.804288,48.005215,2.877461,97.818184,0,0
4.68E+09,-5.046178,97.602721,-1.435889,155.873157,11.055309,-58.242676,9.804288,48.005215,2.68691,97.878952,0,0
4.68E+09,-5.046178,97.602721,-0.922748,157.465013,11.343364,-56.570336,9.804288,48.005215,2.461824,97.959435,0,0
4.68E+09,-5.046178,97.602721,-0.41404,159.037895,11.609182,-54.903217,9.804288,48.005215,2.218934,98.053673,0,0
4.68E+09,-5.046178,97.602721,0.093845,160.61907,11.863112,-53.205293,9.804288,48.005215,1.964979,98.170422,0,0
4.68E+09,-5.046178,97.602721,0.598221,162.185996,12.07012,-51.50592,9.804288,48.005215,1.667611,98.302869,0,0
4.68E+09,-5.046178,97.602721,1.101518,163.86563,12.260098,-49.689282,9.804288,48.005215,1.354292,98.439872,0,0
4.68E+09,-5.046178,97.602721,1.601153,165.404788,12.428566,-48.000996,9.804288,48.005215,1.023125,98.589,0,0
4.68E+09,-5.046178,97.602721,2.099764,167.153708,12.56052,-46.110079,9.804288,48.005215,0.656468,98.730998,0,0
4.68E+09,-5.046178,97.602721,2.594379,168.928993,12.679606,-44.192859,9.804288,48.005215,0.280939,98.872933,0,0
4.68E+09,-5.046178,97.602721,3.088398,170.673512,12.789467,-42.310743,9.804288,48.005215,-0.103219,99.010529,0,0
4.68E+09,-5.046178,97.602721,3.579038,172.241607,12.876384,-40.621333,9.804288,48.005215,-0.506942,99.131844,0,0
4.68E+09,-5.046178,97.602721,4.066604,174.005155,12.955153,-38.746032,9.804288,48.005215,-0.915739,99.243598,0,0
4.68E+09,-5.046178,97.602721,4.553912,175.674705,13.027628,-36.960926,9.804288,48.005215,-1.330572,99.359154,0,0
4.72E+09,-4.482275,32.535119,-10.214637,-83.860723,3.828653,62.097025,9.373245,-11.856848,4.670044,157.814596,0,0
4.72E+09,-4.482275,32.535119,-9.699785,-82.622965,4.330449,63.3008,9.373245,-11.856848,4.656988,157.780614,0,0
4.72E+09,-4.482275,32.535119,-9.182392,-81.310374,4.795846,64.568283,9.373245,-11.856848,4.604993,157.735506,0,0
4.72E+09,-4.482275,32.535119,-8.666769,-80.01691,5.276075,65.815933,9.373245,-11.856848,4.569599,157.689691,0,0
4.72E+09,-4.482275,32.535119,-8.14846,-78.593576,5.772205,67.20505,9.373245,-11.856848,4.54742,157.655474,0,0
4.72E+09,-4.482275,32.535119,-7.632332,-77.322248,6.226313,68.434987,9.373245,-11.856848,4.4854,157.614084,0,0
4.72E+09,-4.482275,32.535119,-7.11307,-76.027807,6.700773,69.689018,9.373245,-11.856848,4.440597,157.573673,0,0
4.72E+09,-4.482275,32.535119,-6.59479,-74.59982,7.186927,71.068403,9.373245,-11.856848,4.408471,157.525071,0,0
4.72E+09,-4.482275,32.535119,-6.075962,-73.136589,7.619687,72.489064,9.373245,-11.856848,4.322404,157.482502,0,0
4.72E+09,-4.482275,32.535119,-5.555915,-71.640426,8.074688,73.956988,9.373245,-11.856848,4.257358,157.454262,0,0
4.72E+09,-4.482275,32.535119,-5.037176,-70.191912,8.528652,75.377169,9.373245,-11.856848,4.192582,157.42593,0,0
4.72E+09,-4.482275,32.535119,-4.516882,-68.750689,8.950322,76.788463,9.373245,-11.856848,4.093959,157.396,0,0
4.72E+09,-4.482275,32.535119,-3.998719,-67.212772,9.369274,78.304889,9.373245,-11.856848,3.994747,157.374509,0,0
4.72E+09,-4.482275,32.535119,-3.480163,-65.727702,9.79258,79.783758,9.373245,-11.856848,3.899498,157.368308,0,0
4.72E+09,-4.482275,32.535119,-2.964018,-64.220052,10.167805,81.298555,9.373245,-11.856848,3.758577,157.375455,0,0
4.72E+09,-4.482275,32.535119,-2.447063,-62.658366,10.540004,82.879782,9.373245,-11.856848,3.613822,157.394997,0,0
4.72E+09,-4.482275,32.535119,-1.93239,-61.112038,10.904686,84.462436,9.373245,-11.856848,3.463831,157.431323,0,0
4.72E+09,-4.482275,32.535119,-1.4177,-59.522515,11.228465,86.107076,9.373245,-11.856848,3.27292,157.486439,0,0
4.72E+09,-4.482275,32.535119,-0.906028,-57.999537,11.543396,87.707693,9.373245,-11.856848,3.076179,157.564077,0,0
4.72E+09,-4.482275,32.535119,-0.395137,-56.471244,11.842245,89.329147,9.373245,-11.856848,2.864137,157.657239,0,0
4.72E+09,-4.482275,32.535119,0.112376,-54.880312,12.099732,91.040522,9.373245,-11.856848,2.614111,157.777683,0,0
4.72E+09,-4.482275,32.535119,0.617333,-53.196292,12.333555,92.85882,9.373245,-11.856848,2.342977,157.91196,0,0
4.72E+09,-4.482275,32.535119,1.121429,-51.498487,12.553465,94.702217,9.373245,-11.856848,2.05879,158.057553,0,0
4.72E+09,-4.482275,32.535119,1.621707,-49.86939,12.726233,96.488487,9.373245,-11.856848,1.731281,158.214726,0,0
4.72E+09,-4.482275,32.535119,2.121344,-48.260291,12.880884,98.252834,9.373245,-11.856848,1.386294,158.369973,0,0
4.72E+09,-4.482275,32.535119,2.616761,-46.575627,13.017232,100.091978,9.373245,-11.856848,1.027226,158.524453,0,0
4.72E+09,-4.482275,32.535119,3.11179,-44.838093,13.127297,101.974992,9.373245,-11.856848,0.642261,158.669934,0,0
4.72E+09,-4.482275,32.535119,3.603953,-43.065101,13.223671,103.882225,9.373245,-11.856848,0.246473,158.804174,0,0
4.72E+09,-4.482275,32.535119,4.094473,-41.325763,13.315524,105.751425,9.373245,-11.856848,-0.152194,158.934037,0,0
4.72E+09,-4.482275,32.535119,4.581689,-39.538101,13.386484,107.649095,9.373245,-11.856848,-0.56845,159.044045,0,0
4.76E+09,-5.126171,120.681955,-10.054308,-85.82867,3.966653,59.7337,10.373243,74.027667,3.647717,71.534704,0,0
4.76E+09,-5.126171,120.681955,-9.539187,-84.55736,4.42069,60.924318,10.373243,74.027667,3.586634,71.454011,0,0
4.76E+09,-5.126171,120.681955,-9.023286,-83.256438,4.903346,62.169115,10.373243,74.027667,3.553389,71.397887,0,0
4.76E+09,-5.126171,120.681955,-8.507081,-81.874647,5.388551,63.486112,10.373243,74.027667,3.522389,71.333092,0,0
4.76E+09,-5.126171,120.681955,-7.990174,-80.574883,5.842414,64.703998,10.373243,74.027667,3.459345,71.251214,0,0
4.76E+09,-5.126171,120.681955,-7.472065,-79.208156,6.30866,66.008038,10.373243,74.027667,3.407482,71.188528,0,0
4.76E+09,-5.126171,120.681955,-6.954236,-77.709874,6.779783,67.445826,10.373243,74.027667,3.360776,71.128034,0,0
4.76E+09,-5.126171,120.681955,-6.43518,-76.33057,7.213663,68.738555,10.373243,74.027667,3.2756,71.041459,0,0
4.76E+09,-5.126171,120.681955,-5.916627,-74.891937,7.656926,70.113243,10.373243,74.027667,3.20031,70.977514,0,0
4.76E+09,-5.126171,120.681955,-5.395938,-73.480088,8.106417,71.452766,10.373243,74.027667,3.129112,70.905187,0,0
4.76E+09,-5.126171,120.681955,-4.876674,-72.024191,8.513851,72.834385,10.373243,74.027667,3.017282,70.83091,0,0
4.76E+09,-5.126171,120.681955,-4.356611,-70.688062,8.920192,74.106218,10.373243,74.027667,2.90356,70.766613,0,0
4.76E+09,-5.126171,120.681955,-3.838378,-69.133508,9.320656,75.605639,10.373243,74.027667,2.785791,70.71148,0,0
4.76E+09,-5.126171,120.681955,-3.319767,-67.654726,9.676862,77.034137,10.373243,74.027667,2.623387,70.661196,0,0
4.76E+09,-5.126171,120.681955,-2.803648,-66.221607,10.024997,78.429155,10.373243,74.027667,2.455403,70.623095,0,0
4.76E+09,-5.126171,120.681955,-2.286746,-64.725346,10.370261,79.902335,10.373243,74.027667,2.283764,70.600015,0,0
4.76E+09,-5.126171,120.681955,-1.772044,-63.102238,10.670263,81.509468,10.373243,74.027667,2.069064,70.584039,0,0
4.76E+09,-5.126171,120.681955,-1.258756,-61.461264,10.963348,83.158631,10.373243,74.027667,1.848861,70.592229,0,0
4.76E+09,-5.126171,120.681955,-0.745929,-59.917425,11.24286,84.718883,10.373243,74.027667,1.615546,70.608642,0,0
4.76E+09,-5.126171,120.681955,-0.237122,-58.255371,11.4835,86.427751,10.373243,74.027667,1.347379,70.655455,0,0
4.76E+09,-5.126171,120.681955,0.271326,-56.629723,11.702861,88.113554,10.373243,74.027667,1.058292,70.71561,0,0
4.76E+09,-5.126171,120.681955,0.775204,-55.009452,11.901115,89.816459,10.373243,74.027667,0.752668,70.798245,0,0
4.76E+09,-5.126171,120.681955,1.27883,-53.508742,12.069189,91.421727,10.373243,74.027667,0.417116,70.902802,0,0
4.76E+09,-5.126171,120.681955,1.778775,-51.759852,12.217332,93.279852,10.373243,74.027667,0.065315,71.012037,0,0
4.76E+09,-5.126171,120.681955,2.277218,-50.075902,12.350609,95.086273,10.373243,74.027667,-0.299852,71.134508,0,0
4.76E+09,-5.126171,120.681955,2.7718,-48.376038,12.435748,96.907618,10.373243,74.027667,-0.709295,71.255989,0,0
4.76E+09,-5.126171,120.681955,3.2658,-46.640726,12.523216,98.759698,10.373243,74.027667,-1.115827,71.372756,0,0
4.76E+09,-5.126171,120.681955,3.756471,-44.962502,12.611417,100.54807,10.373243,74.027667,-1.518297,71.482905,0,0
4.76E+09,-5.126171,120.681955,4.245902,-43.245559,12.688339,102.371941,10.373243,74.027667,-1.930806,71.589834,0,0
4.76E+09,-5.126171,120.681955,4.731635,-41.469688,12.75503,104.248897,10.373243,74.027667,-2.349848,71.690918,0,0
4.80E+09,-4.951478,-37.78347,-10.147759,58.035531,3.851503,-156.608383,9.632891,-81.204762,4.366371,-133.439152,0,0
4.80E+09,-4.951478,-37.78347,-9.632024,59.279086,4.338231,-155.409873,9.632891,-81.204762,4.337364,-133.484196,0,0
4.80E+09,-4.951478,-37.78347,-9.117291,60.573199,4.836813,-154.143875,9.632891,-81.204762,4.321213,-133.512312,0,0
4.80E+09,-4.951478,-37.78347,-8.599995,61.864452,5.305424,-152.900263,9.632891,-81.204762,4.272528,-133.559952,0,0
